x,y,Side,Balls,Strikes
0.83,2.5,L,0,0
0.82918393356,2.7630105746,L,0,0
0.826733574925,2.857588104,L,0,0
0.822642373497,2.92757248084,L,0,0
0.816899165026,2.98489323008,L,0,0
0.809487785903,3.03403288929,L,0,0
0.800386499717,3.0772332008,L,0,0
0.789567198156,3.1157942596,L,0,0
0.776994320198,3.15054277596,L,0,0
0.762623408149,3.18203854879,L,0,0
0.746399182132,3.21067826961,L,0,0
0.728252959271,3.23675280883,L,0,0
0.70809915816,3.2604811221,L,0,0
0.685830492842,3.28203144338,L,0,0
0.66131123579,3.30153512188,L,0,0
0.634367545267,3.31909598271,L,0,0
0.604773167084,3.3347968466,L,0,0
0.572227535156,3.34870418084,L,0,0
0.536320734925,3.36087148209,L,0,0
0.496474307489,3.37134177392,L,0,0
0.451833985599,3.38014947023,L,0,0
0.401056337746,3.38732177261,L,0,0
0.341824896866,3.39287971629,L,0,0
0.269507707467,3.39683894348,L,0,0
0.17177759375,3.39921025828,L,0,0
-0.100000001832,3.4,L,0,0
-0.287121513577,3.3989847451,L,0,0
-0.377747830217,3.39593782542,L,0,0
-0.449507428121,3.39085571569,L,0,0
-0.510868813768,3.38373233618,L,0,0
-0.565160408485,3.37455873369,L,0,0
-0.614089119142,3.36332260873,L,0,0
-0.658659053082,3.35000765899,L,0,0
-0.69951293176,3.33459269542,L,0,0
-0.737086214889,3.31705046755,L,0,0
-0.771686091227,3.29734610631,L,0,0
-0.803535788699,3.27543505088,L,0,0
-0.832801175477,3.25126026111,L,0,0
-0.859607597347,3.22474841531,L,0,0
-0.88405099589,3.19580462619,L,0,0
-0.906205507493,3.16430492539,L,0,0
-0.926128806079,3.13008526747,L,0,0
-0.943865947595,3.09292487756,L,0,0
-0.959452188529,3.05251994261,L,0,0
-0.972915082157,3.00843978816,L,0,0
-0.984276052952,2.96004875564,L,0,0
-0.993551584356,2.90635377186,L,0,0
-1.00075411253,2.84566668715,L,0,0
-1.00589269014,2.77469565626,L,0,0
-1.00897346449,2.68506523321,L,0,0
-1.01,2.49999995311,L,0,0
-1.00910171808,2.26696026017,L,0,0
-1.00640508833,2.17075736347,L,0,0
-1.00190469138,2.0974256603,L,0,0
-0.995591265997,2.03622000538,L,0,0
-0.987451351424,1.98301953767,L,0,0
-0.977466756045,1.9357386017,L,0,0
-0.965613818135,1.8931585798,L,0,0
-0.951862407754,1.85450115978,L,0,0
-0.936174596067,1.8192382245,L,0,0
-0.918502885176,1.78699546656,L,0,0
-0.898787841885,1.75749881567,L,0,0
-0.876954902403,1.73054253404,L,0,0
-0.852909993571,1.70596916568,L,0,0
-0.826533416926,1.68365638137,L,0,0
-0.797671102615,1.66350804042,L,0,0
-0.766121737314,1.64544794028,L,0,0
-0.731617144735,1.62941534153,L,0,0
-0.693791067081,1.61536170235,L,0,0
-0.652126744578,1.60324826031,L,0,0
-0.605862602929,1.59304422327,L,0,0
-0.553806231294,1.58472540948,L,0,0
-0.493916827019,1.57827322749,L,0,0
-0.422162149724,1.57367392071,L,0,0
-0.328028132524,1.57091802438,L,0,0
-0.10000000003,1.57,L,0,0
0.0469193504173,1.57122383109,L,0,0
0.132913026243,1.57489533286,L,0,0
0.204532608748,1.58101458239,L,0,0
0.267780217595,1.58958188271,L,0,0
0.325080508352,1.60059803463,L,0,0
0.377689987173,1.61406473834,L,0,0
0.426347589774,1.62998514842,L,0,0
0.471522025739,1.64836461713,L,0,0
0.513525427715,1.66921167615,L,0,0
0.552572455641,1.6925393291,L,0,0
0.588813871987,1.71836675993,L,0,0
0.622356925755,1.74672161238,L,0,0
0.653278387624,1.77764307424,L,0,0
0.681633240075,1.81118612801,L,0,0
0.707460670903,1.84742754436,L,0,0
0.73078832385,1.88647457228,L,0,0
0.751635382871,1.92847797426,L,0,0
0.770014851581,1.97365241023,L,0,0
0.785935261659,2.02231001283,L,0,0
0.799401965368,2.07491949165,L,0,0
0.81041811729,2.13221978241,L,0,0
0.818985417609,2.19546739125,L,0,0
0.82510466714,2.26708697376,L,0,0
0.828776168913,2.35308064958,L,0,0
0.83,2.49999999959,L,0,0
0.8,2.5,L,0,1
0.798984745104,2.68095267247,L,0,1
0.795937825417,2.76859130834,L,0,1
0.790855715689,2.83798520522,L,0,1
0.783732336176,2.89732368804,L,0,1
0.774558733689,2.94982544996,L,0,1
0.763322608727,2.9971411262,L,0,1
0.750007658985,3.04024172166,L,0,1
0.734592695423,3.07974876917,L,0,1
0.717050467551,3.11608337264,L,0,1
0.697346106311,3.14954259371,L,0,1
0.675435050881,3.18034230116,L,0,1
0.651260261112,3.20864289497,L,0,1
0.624748415307,3.23456558864,L,0,1
0.595804626185,3.25820316086,L,0,1
0.56430492539,3.27962730395,L,0,1
0.530085267473,3.29889379049,L,0,1
0.492924877564,3.31604619108,L,0,1
0.452519942609,3.3311185999,L,0,1
0.408439788162,3.34413766187,L,0,1
0.360048755645,3.35512409516,L,0,1
0.306353771859,3.36409383982,L,0,1
0.245666687153,3.37105892201,L,0,1
0.174695656258,3.37602809596,L,0,1
0.0850652332079,3.37900730632,L,0,1
-0.100000000012,3.38,L,0,1
-0.221852819863,3.37875930793,L,0,1
-0.299638489548,3.37503792426,L,0,1
-0.366073391029,3.36883788313,L,0,1
-0.42569410988,3.36016242732,L,0,1
-0.48035082341,3.34901577924,L,0,1
-0.531001663854,3.33540280343,L,0,1
-0.578205407632,3.31932854179,L,0,1
-0.622310944426,3.30079759378,L,0,1
-0.663545117935,3.2798133017,L,0,1
-0.702058754647,3.2563766835,L,0,1
-0.737952987035,3.23048502995,L,0,1
-0.771295333776,3.20213004342,L,0,1
-0.802130043422,3.17129533378,L,0,1
-0.830485029951,3.13795298704,L,0,1
-0.856376683499,3.10205875465,L,0,1
-0.879813301703,3.06354511793,L,0,1
-0.900797593783,3.02231094443,L,0,1
-0.919328541785,2.97820540763,L,0,1
-0.935402803427,2.93100166385,L,0,1
-0.949015779238,2.88035082341,L,0,1
-0.960162427318,2.82569410988,L,0,1
-0.968837883127,2.76607339103,L,0,1
-0.975037924262,2.69963848955,L,0,1
-0.978759307926,2.62185281986,L,0,1
-0.98,2.49999873644,L,0,1
-0.979304996788,2.21247415849,L,0,1
-0.977217781117,2.1209070129,L,0,1
-0.973731664523,2.05474401565,L,0,1
-0.968835260725,2.00136529432,L,0,1
-0.962512111826,1.95610859194,L,0,1
-0.954740132107,1.91666616645,L,0,1
-0.945490832138,1.88170879814,L,0,1
-0.934728267961,1.85039513789,L,0,1
-0.922407635002,1.82215714342,L,0,1
-0.908473389675,1.79659293388,L,0,1
-0.892856726559,1.7734079958,L,0,1
-0.875472153583,1.7523805557,L,0,1
-0.856212771245,1.73334002998,L,0,1
-0.834943636429,1.71615300897,L,0,1
-0.811492204813,1.70071380793,L,0,1
-0.785634153779,1.68693790631,L,0,1
-0.757071584661,1.67475728054,L,0,1
-0.725397997281,1.66411701823,L,0,1
-0.690038820147,1.65497282394,L,0,1
-0.650143033444,1.64728916217,L,0,1
-0.604366139083,1.64103786724,L,0,1
-0.550373869225,1.63619710439,L,0,1
-0.483450377754,1.63275060276,L,0,1
-0.390830736244,1.63068710545,L,0,1
-0.100000000917,1.63,L,0,1
0.0850652332079,1.63098141307,L,0,1
0.174695656258,1.63392676876,L,0,1
0.245666687153,1.63883947483,L,0,1
0.306353771859,1.64572540836,L,0,1
0.360048755645,1.6545932241,L,0,1
0.408439788162,1.66545481156,L,0,1
0.452519942609,1.67832592965,L,0,1
0.492924877564,1.69322706109,L,0,1
0.530085267473,1.71018454803,L,0,1
0.56430492539,1.72923209723,L,0,1
0.595804626185,1.75041278415,L,0,1
0.624748415307,1.77378174759,L,0,1
0.651260261112,1.7994098652,L,0,1
0.675435050881,1.82738886135,L,0,1
0.697346106311,1.85783857212,L,0,1
0.717050467551,1.89091757478,L,0,1
0.734592695423,1.92683928502,L,0,1
0.750007658985,1.96589738881,L,0,1
0.763322608727,2.00850820478,L,0,1
0.774558733689,2.05528620288,L,0,1
0.783732336176,2.10719135387,L,0,1
0.790855715689,2.16585553575,L,0,1
0.795937825417,2.23446086562,L,0,1
0.798984745104,2.3211036079,L,0,1
0.8,2.49999999174,L,0,1
0.8,2.5,L,0,2
0.798984745104,2.67067127063,L,0,2
0.795937825417,2.75333043855,L,0,2
0.790855715689,2.81878150037,L,0,2
0.783732336176,2.87474847849,L,0,2
0.774558733689,2.92426718576,L,0,2
0.763322608727,2.96889447131,L,0,2
0.750007658985,3.00954616929,L,0,2
0.734592695423,3.0468084982,L,0,2
0.717050467551,3.08107863556,L,0,2
0.697346106311,3.11263676453,L,0,2
0.675435050881,3.14168648859,L,0,2
0.651260261112,3.16837909412,L,0,2
0.624748415307,3.19282890747,L,0,2
0.595804626185,3.21512343581,L,0,2
0.56430492539,3.23533029804,L,0,2
0.530085267473,3.25350209785,L,0,2
0.492924877564,3.26967993022,L,0,2
0.452519942609,3.28389595218,L,0,2
0.408439788162,3.29617529471,L,0,2
0.360048755645,3.30653749885,L,0,2
0.306353771859,3.31499759892,L,0,2
0.245666687153,3.3215669378,L,0,2
0.174695656258,3.32625377233,L,0,2
0.0850652332079,3.32906370937,L,0,2
-0.1,3.33,L,0,2
-0.176578953467,3.32857562927,L,0,2
-0.239678223733,3.32430593594,L,0,2
-0.29815589487,3.31720114844,L,0,2
-0.353456977787,3.30727821978,L,0,2
-0.406143701807,3.29456068285,L,0,2
-0.456470082033,3.27907844158,L,0,2
-0.504548593233,3.26086749072,L,0,2
-0.550416828987,3.23996955371,L,0,2
-0.594069441224,3.21643162364,L,0,2
-0.63547539716,3.19030538547,L,0,2
-0.674588154646,3.16164648825,L,0,2
-0.711352080038,3.13051362125,L,0,2
-0.745706720561,3.09696732521,L,0,2
-0.777589777125,3.06106843336,L,0,2
-0.806939250177,3.02287597605,L,0,2
-0.833695036253,2.9824442779,L,0,2
-0.857800145363,2.93981878595,L,0,2
-0.87920164712,2.8950298028,L,0,2
-0.897851416079,2.84808255069,L,0,2
-0.913706723403,2.79894032059,L,0,2
-0.926730707007,2.74749328419,L,0,2
-0.936892742382,2.69349340323,L,0,2
-0.944168729576,2.63639167729,L,0,2
-0.948541307088,2.57477709574,L,0,2
-0.95,2.49999999634,L,0,2
-0.949041148154,2.33549757048,L,0,2
-0.946163501783,2.25582608333,L,0,2
-0.941363731484,2.19274072253,L,0,2
-0.934636095278,2.13879664724,L,0,2
-0.925972137373,2.09106777276,L,0,2
-0.915360241575,2.04805352163,L,0,2
-0.902785011264,2.00887116213,L,0,2
-0.888226434567,1.97295566439,L,0,2
-0.871658774909,1.93992420669,L,0,2
-0.853049100405,1.90950673299,L,0,2
-0.832355325832,1.88150699895,L,0,2
-0.809523579939,1.85577918639,L,0,2
-0.784484614456,1.83221310123,L,0,2
-0.757148813619,1.81072439922,L,0,2
-0.727399096201,1.7912479055,L,0,2
-0.695080530391,1.77373291773,L,0,2
-0.659984606589,1.75813982629,L,0,2
-0.621824390241,1.74443763646,L,0,2
-0.580193133265,1.73260212558,L,0,2
-0.534490491442,1.72261445894,L,0,2
-0.483778562311,1.71446014562,L,0,2
-0.426462982311,1.70812825272,L,0,2
-0.359434786466,1.70361082185,L,0,2
-0.274783831363,1.7009024488,L,0,2
-0.100000000917,1.7,L,0,2
0.0850652332079,1.7009024488,L,0,2
0.174695656258,1.70361082185,L,0,2
0.245666687153,1.70812825272,L,0,2
0.306353771859,1.71446014562,L,0,2
0.360048755645,1.72261445894,L,0,2
0.408439788162,1.73260212558,L,0,2
0.452519942609,1.74443763646,L,0,2
0.492924877564,1.75813982629,L,0,2
0.530085267473,1.77373291773,L,0,2
0.56430492539,1.7912479055,L,0,2
0.595804626185,1.81072439922,L,0,2
0.624748415307,1.83221310123,L,0,2
0.651260261112,1.85577918639,L,0,2
0.675435050881,1.88150699895,L,0,2
0.697346106311,1.90950673299,L,0,2
0.717050467551,1.93992420669,L,0,2
0.734592695423,1.97295566439,L,0,2
0.750007658985,2.00887116213,L,0,2
0.763322608727,2.04805352163,L,0,2
0.774558733689,2.09106777276,L,0,2
0.783732336176,2.13879664724,L,0,2
0.790855715689,2.19274072253,L,0,2
0.795937825417,2.25582608333,L,0,2
0.798984745104,2.33549757048,L,0,2
0.8,2.49999999241,L,0,2
0.83,2.5,L,1,0
0.82918393356,2.76885525403,L,1,0
0.826733574925,2.86553450631,L,1,0
0.822642373497,2.93707409152,L,1,0
0.816899165026,2.99566863519,L,1,0
0.809487785903,3.04590028683,L,1,0
0.800386499717,3.09006060526,L,1,0
0.789567198156,3.12947857648,L,1,0
0.776994320198,3.16499928209,L,1,0
0.762623408149,3.19719496099,L,1,0
0.746399182132,3.22647112005,L,1,0
0.728252959271,3.25312509347,L,1,0
0.70809915816,3.2773807026,L,1,0
0.685830492842,3.2994099199,L,1,0
0.66131123579,3.31934701347,L,1,0
0.634367545267,3.33729811566,L,1,0
0.604773167084,3.35334788763,L,1,0
0.572227535156,3.36756427374,L,1,0
0.536320734925,3.38000195947,L,1,0
0.496474307489,3.39070492445,L,1,0
0.451833985599,3.39970834734,L,1,0
0.401056337746,3.40704003422,L,1,0
0.341824896866,3.41272148776,L,1,0
0.269507707467,3.41676869778,L,1,0
0.17177759375,3.41919270847,L,1,0
-0.100000000031,3.42,L,1,0
-0.242309097703,3.41874760952,L,1,0
-0.32921759599,3.41499077108,L,1,0
-0.402484518085,3.40873043535,L,1,0
-0.467691621008,3.39996802315,L,1,0
-0.527105272205,3.38870517075,L,1,0
-0.581900404958,3.37494335425,L,1,0
-0.63276591207,3.35868337107,L,1,0
-0.680136082839,3.33992464696,L,1,0
-0.724297402333,3.31866432256,L,1,0
-0.765444294303,3.29489605359,L,1,0
-0.803710887844,3.26860842875,L,1,0
-0.839190359562,3.23978286411,L,1,0
-0.871947336461,3.20839076125,L,1,0
-0.902026186526,3.17438960085,L,1,0
-0.929456751573,3.13771744871,L,1,0
-0.954258423538,3.09828501057,L,1,0
-0.976443109867,3.05596374605,L,1,0
-0.996017430684,3.0105673324,L,1,0
-1.01298436966,2.96182122142,L,1,0
-1.027344526,2.9093092192,L,1,0
-1.03909706763,2.8523711368,L,1,0
-1.04824045428,2.7898809965,L,1,0
-1.05477297851,2.71966686282,L,1,0
-1.05869315776,2.63637955197,L,1,0
-1.06,2.49999862026,L,1,0
-1.05924181468,2.18603500065,L,1,0
-1.05696485213,2.08604788765,L,1,0
-1.05316181584,2.01380093663,L,1,0
-1.04782028443,1.95551382713,L,1,0
-1.04092230381,1.9060955889,L,1,0
-1.03244378048,1.86302627371,L,1,0
-1.02235363506,1.82485443475,L,1,0
-1.01061265596,1.79066135747,L,1,0
-0.997171965456,1.75982676581,L,1,0
-0.981970970555,1.73191182435,L,1,0
-0.964934610792,1.70659493795,L,1,0
-0.945969622091,1.68363394013,L,1,0
-0.924959386813,1.66284256147,L,1,0
-0.901756694287,1.64407512474,L,1,0
-0.876173314341,1.62721622706,L,1,0
-0.847964531396,1.61217357585,L,1,0
-0.816805365084,1.59887289254,L,1,0
-0.78225236067,1.58725421531,L,1,0
-0.743678712887,1.57726917557,L,1,0
-0.700156036485,1.56887897019,L,1,0
-0.650217606273,1.56205284354,L,1,0
-0.591316948246,1.55676695307,L,1,0
-0.518309503005,1.55300353175,L,1,0
-0.417269894084,1.55075028756,L,1,0
-0.100000012605,1.55,L,1,0
0.133039739832,1.55093776684,L,1,0
0.229242636531,1.55375292976,L,1,0
0.3025743397,1.55845114636,L,1,0
0.363779994619,1.56504208495,L,1,0
0.416980462334,1.57353979796,L,1,0
0.464261398305,1.58396327666,L,1,0
0.506841420204,1.59633722283,L,1,0
0.545498840224,1.61069309081,L,1,0
0.580761775497,1.62707047663,L,1,0
0.613004533441,1.64551896602,L,1,0
0.642501184331,1.66610060463,L,1,0
0.669457465957,1.68889323376,L,1,0
0.694030834324,1.71399506166,L,1,0
0.716343618629,1.74153104826,L,1,0
0.736491959576,1.77166203573,L,1,0
0.754552059717,1.80459818632,L,1,0
0.770584658474,1.84061946429,L,1,0
0.784638297655,1.88010822667,L,1,0
0.796751739694,1.92360394797,L,1,0
0.80695577673,1.97190167826,L,1,0
0.815274590525,2.02624624206,L,1,0
0.821726772506,2.08876814762,L,1,0
0.826326079287,2.16367687666,L,1,0
0.829081975618,2.26194865286,L,1,0
0.83,2.49999990924,L,1,0
0.84,2.5,L,1,1
0.839023293157,2.69803027817,L,1,1
0.836091538201,2.78491607254,L,1,1
0.831199764436,2.85208156368,L,1,1
0.824339458708,2.90864317963,L,1,1
0.815498208157,2.95812985142,L,1,1
0.804659169985,3.00233695422,L,1,1
0.79180033421,3.04231659173,L,1,1
0.776893529227,3.07874164432,L,1,1
0.75990309745,3.11206874545,L,1,1
0.740784135728,3.14262124009,L,1,1
0.719480146487,3.17063545045,L,1,1
0.695919870676,3.19628831021,L,1,1
0.670012954824,3.21971477668,L,1,1
0.641643909913,3.2410192814,L,1,1
0.610663489039,3.26028352699,L,1,1
0.576876024375,3.27757194982,L,1,1
0.540020171362,3.29293563813,L,1,1
0.4997383485,3.30641519583,L,1,1
0.455525572901,3.31804286648,L,1,1
0.406637718042,3.3278441244,L,1,1
0.351911280997,3.33583887224,L,1,1
0.289360788072,3.34204234018,L,1,1
0.215083656695,3.34646575263,L,1,1
0.118998189977,3.34911680764,L,1,1
-0.100000013654,3.35,L,1,1
-0.310404331611,3.34913944213,L,1,1
-0.399908739552,3.34655619053,L,1,1
-0.468602580518,3.34224544912,L,1,1
-0.526187141539,3.336199014,L,1,1
-0.57639999365,3.3284049445,L,1,1
-0.621137680175,3.31884707485,L,1,1
-0.661509974972,3.30750433495,L,1,1
-0.698226193294,3.29434983369,L,1,1
-0.731767703393,3.27934963752,L,1,1
-0.762475559265,3.26246114651,L,1,1
-0.790599288585,3.24363092505,L,1,1
-0.816325989505,3.22279177459,L,1,1
-0.83979863987,3.19985872538,L,1,1
-0.861128123286,3.17472344287,L,1,1
-0.880401408785,3.14724623606,L,1,1
-0.897687276052,3.11724430791,L,1,1
-0.91304041801,3.08447386701,L,1,1
-0.926504436945,3.04860169968,L,1,1
-0.938114064848,3.00915750362,L,1,1
-0.94789682555,2.96544826966,L,1,1
-0.955874284922,2.91638973599,L,1,1
-0.962062989099,2.86012895798,L,1,1
-0.966475159714,2.79301428577,L,1,1
-0.969119193712,2.70556745042,L,1,1
-0.97,2.49999558817,L,1,1
-0.969375336253,2.17289016004,L,1,1
-0.96749909227,2.07942144532,L,1,1
-0.964364439915,2.01318958072,L,1,1
-0.9599597616,1.96041191197,L,1,1
-0.954268278622,1.91606826734,L,1,1
-0.947267497809,1.87769547785,L,1,1
-0.938928438932,1.84388336625,L,1,1
-0.929214587279,1.81374316246,L,1,1
-0.918080490357,1.78667661222,L,1,1
-0.905469880527,1.76226131505,L,1,1
-0.891313149421,1.74018809941,L,1,1
-0.875523913081,1.72022428794,L,1,1
-0.857994267587,1.702190917,L,1,1
-0.838588104488,1.68594796697,L,1,1
-0.817131459113,1.67138443325,L,1,1
-0.793398153482,1.65841144958,L,1,1
-0.767087652135,1.64695740734,L,1,1
-0.737789353482,1.63696442202,L,1,1
-0.704921714271,1.62838573501,L,1,1
-0.667620790408,1.62118378234,L,1,1
-0.624515795068,1.615328751,L,1,1
-0.573212362878,1.61079750147,L,1,1
-0.508830550364,1.60757277289,L,1,1
-0.417972693596,1.60564261385,L,1,1
-0.100000001702,1.605,L,1,1
0.101972029464,1.60598158513,L,1,1
0.196519695172,1.60892764222,L,1,1
0.270754899447,1.61384213794,L,1,1
0.333892724195,1.62073189188,L,1,1
0.389536098777,1.62960690225,L,1,1
0.43952782193,1.64048082876,L,1,1
0.484950695863,1.65337166357,L,1,1
0.526497785162,1.66830263511,L,1,1
0.564639072609,1.68530341033,L,1,1
0.599706667139,1.70441168956,L,1,1
0.631942503463,1.7256753321,L,1,1
0.66152692655,1.74915521702,L,1,1
0.688596755308,1.77492914972,L,1,1
0.713257193101,1.80309729723,L,1,1
0.735589957331,1.83378992863,L,1,1
0.755658988037,1.86717875533,L,1,1
0.773514550837,1.90349413009,L,1,1
0.789196241617,1.94305226298,L,1,1
0.802735218952,1.98630063763,L,1,1
0.814155879202,2.03389913999,L,1,1
0.823477119138,2.08687873601,L,1,1
0.830713285292,2.14699400531,L,1,1
0.835874878558,2.21767539662,L,1,1
0.838969061432,2.30769684429,L,1,1
0.84,2.49999998581,L,1,1
0.81,2.5,L,1,2
0.809144473293,2.72215019572,L,1,2
0.806575952129,2.80873497258,L,1,2
0.802288544165,2.87390155732,L,1,2
0.796272194001,2.92785464107,L,1,2
0.788512316008,2.97447414455,L,1,2
0.77898924879,3.01571402471,L,1,2
0.767677495584,3.05271251648,L,1,2
0.754544697894,3.08619538499,L,1,2
0.739550265873,3.11665478452,L,1,2
0.722643554415,3.14443961308,L,1,2
0.703761422208,3.1698055798,L,1,2
0.682824931231,3.19294494326,L,1,2
0.659734817304,3.21400515706,L,1,2
0.634365153758,3.2331010774,L,1,2
0.606554274584,3.25032324194,L,1,2
0.576091390256,3.26574364909,L,1,2
0.542696144986,3.27941988929,L,1,2
0.505986012048,3.29139815531,L,1,2
0.465421400588,3.30171546868,L,1,2
0.42020659222,3.31040134317,L,1,2
0.369093642618,3.31747903409,L,1,2
0.309940261639,3.32296647435,L,1,2
0.238492560294,3.32687696733,L,1,2
0.143562262776,3.32921968443,L,1,2
-0.100000000514,3.33,L,1,2
-0.260675406252,3.32900699844,L,1,2
-0.344271012613,3.32602727244,L,1,2
-0.411692606415,3.32105860573,L,1,2
-0.470024643083,3.31409712758,L,1,2
-0.522082021363,3.30513703664,L,1,2
-0.569315596646,3.29417019206,L,1,2
-0.612580175931,3.28118554659,L,1,2
-0.652422297852,3.26616838451,L,1,2
-0.68921098024,3.24909931081,L,1,2
-0.723205084297,3.22995291407,L,1,2
-0.754591273654,3.20869599031,L,1,2
-0.783506893434,3.18528516057,L,1,2
-0.81005450372,3.15966362971,L,1,2
-0.834311508032,3.13175669434,L,1,2
-0.856336754339,3.10146537205,L,1,2
-0.876175189513,3.06865710884,L,1,2
-0.893861217688,3.03315175258,L,1,2
-0.909421168754,2.99469947212,L,1,2
-0.922875138758,2.95294412234,L,1,2
-0.93423837531,2.90735822992,L,1,2
-0.943522324962,2.8571168067,L,1,2
-0.950735422804,2.80081960852,L,1,2
-0.955883679874,2.73574993078,L,1,2
-0.958971106822,2.65507045022,L,1,2
-0.96,2.49999999625,L,1,2
-0.959029867544,2.33138500974,L,1,2
-0.95611836651,2.24972173541,L,1,2
-0.951262128325,2.18505924059,L,1,2
-0.944455343457,2.12976656342,L,1,2
-0.935689456636,2.08084446708,L,1,2
-0.924952715006,2.03675485967,L,1,2
-0.912229540808,1.99659294118,L,1,2
-0.897499686738,1.959779556,L,1,2
-0.880737113437,1.92592231186,L,1,2
-0.861908501587,1.89474440131,L,1,2
-0.840971270842,1.86604467392,L,1,2
-0.817870916174,1.83967366605,L,1,2
-0.792537374626,1.81551842876,L,1,2
-0.764879976133,1.7934925092,L,1,2
-0.734780262039,1.77352910314,L,1,2
-0.702081477807,1.75557624068,L,1,2
-0.666572660784,1.73959332195,L,1,2
-0.627963500715,1.72554857737,L,1,2
-0.585842464244,1.71341717872,L,1,2
-0.539602144283,1.70317982042,L,1,2
-0.48829360422,1.69482164926,L,1,2
-0.430303723279,1.68833145904,L,1,2
-0.362486960425,1.6837010924,L,1,2
-0.276840111732,1.68092501002,L,1,2
-0.100000092323,1.68,L,1,2
0.165932914315,1.68071954245,L,1,2
0.261561305156,1.68288007372,L,1,2
0.332323286181,1.6864873696,L,1,2
0.390280932633,1.69155127385,L,1,2
0.439966588059,1.69808603824,L,1,2
0.483646903027,1.70611082821,L,1,2
0.522636418044,1.71565042743,L,1,2
0.557771029023,1.72673619079,L,1,2
0.589616754889,1.73940731755,L,1,2
0.618574694831,1.75371254909,L,1,2
0.644938951149,1.76971244451,L,1,2
0.66893091235,1.7874824627,L,1,2
0.69072068164,1.80711719986,L,1,2
0.710441067674,1.82873632973,L,1,2
0.728197049183,1.85249313213,L,1,2
0.744072367113,1.87858709999,L,1,2
0.758134227291,1.90728324857,L,1,2
0.770436720776,1.93894300792,L,1,2
0.781023349185,1.97407641705,L,1,2
0.789928908787,2.01343670087,L,1,2
0.797180903413,2.05820839037,L,1,2
0.802800602024,2.1104339619,L,1,2
0.806803820626,2.17419750524,L,1,2
0.809201483376,2.26036814314,L,1,2
